,station,station Latitude,station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
14146,Nishi-Kokubunji Station,35.699740000000006,139.46607959999997,泉町交差点,35.69557043371244,139.46689346687054,Intersection
14147,Nishi-Kokubunji Station,35.699740000000006,139.46607959999997,クリエイト・エスディー府中武蔵台店,35.6971954623163,139.461756207816,Pharmacy
14148,Nishi-Kokubunji Station,35.699740000000006,139.46607959999997,手打十割そば 武蔵国分寺 潮,35.69567398109645,139.4680666923523,Japanese Restaurant
14149,Nishi-Koyama Station,35.615499299999996,139.6986894,タヰヨウ酒場,35.61555449442115,139.70013031728465,Sake Bar
14150,Nishi-Koyama Station,35.615499299999996,139.6986894,NINE PIZZA PASTA (ナイン ピッツァ パスタ),35.61515332230282,139.69697931686116,Pizza Place
14151,Nishi-Koyama Station,35.615499299999996,139.6986894,かがた屋酒店,35.615661189053256,139.70023261083216,Liquor Store
14152,Nishi-Koyama Station,35.615499299999996,139.6986894,丸吉飯店 西小山店,35.615161,139.698632,Chinese Restaurant
14153,Nishi-Koyama Station,35.615499299999996,139.6986894,S/S/A/W,35.61360289774036,139.70059925278647,Restaurant
14154,Nishi-Koyama Station,35.615499299999996,139.6986894,業務スーパー 西小山店,35.61502744660127,139.6980120007184,Supermarket
14155,Nishi-Koyama Station,35.615499299999996,139.6986894,西洋料理 杉山亭,35.61472198423905,139.69755006379742,Restaurant
14156,Nishi-Koyama Station,35.615499299999996,139.6986894,Lawson Store 100 (ローソンストア100  品川小山店),35.61365535672805,139.7002224678586,Convenience Store
14157,Nishi-Koyama Station,35.615499299999996,139.6986894,Nishi-koyama Station (MG04) (西小山駅),35.61536346105605,139.698688200311,Train Station
14158,Nishi-Koyama Station,35.615499299999996,139.6986894,目黒区 中央体育館,35.61849184846862,139.6988525620293,Gym / Fitness Center
14159,Nishi-Koyama Station,35.615499299999996,139.6986894,サミットストア 西小山店,35.61512548348657,139.69955353007722,Supermarket
14160,Nishi-Koyama Station,35.615499299999996,139.6986894,FamilyMart (ファミリーマート 原町一丁目店),35.616248066666664,139.69873276,Convenience Store
14161,Nishi-Koyama Station,35.615499299999996,139.6986894,FamilyMart (ファミリーマート 西小山駅広場前店),35.615494220269895,139.69845235347748,Convenience Store
14162,Nishi-Koyama Station,35.615499299999996,139.6986894,7-Eleven (セブンイレブン 西小山江戸見坂通り店),35.614856219833015,139.69926438587154,Convenience Store
14163,Nishi-Koyama Station,35.615499299999996,139.6986894,麺屋 百式,35.61547046524911,139.6983960700389,Ramen Restaurant
14164,Nishi-Koyama Station,35.615499299999996,139.6986894,Matsuya (松屋 西小山店),35.614989,139.698918,Donburi Restaurant
14165,Nishi-Koyama Station,35.615499299999996,139.6986894,7-Eleven (セブンイレブン 目黒原町1丁目店),35.61634286011907,139.69712734222412,Convenience Store
14166,Nishi-Koyama Station,35.615499299999996,139.6986894,Doutor Coffee Shop (ドトールコーヒーショップ 西小山駅前店),35.615383834121346,139.69889421961568,Coffee Shop
14167,Nishi-Koyama Station,35.615499299999996,139.6986894,7-Eleven (セブンイレブン 西小山桜並木通り店),35.612707513332715,139.70100581645966,Convenience Store
14168,Nishi-Koyama Station,35.615499299999996,139.6986894,舎鈴 西小山,35.615254353153006,139.69871696503716,Ramen Restaurant
14169,Nishi-Koyama Station,35.615499299999996,139.6986894,鮨綴,35.614194,139.698194,Sushi Restaurant
14170,Nishi-Koyama Station,35.615499299999996,139.6986894,三代目鳥メロ 西小山駅前店,35.615318,139.698692,Sake Bar
14171,Nishi-Koyama Station,35.615499299999996,139.6986894,あぶり食堂 炭乃家 西小山店,35.615154374876795,139.69831456309504,BBQ Joint
14172,Nishi-Koyama Station,35.615499299999996,139.6986894,Saizeriya (サイゼリヤ),35.61571886089069,139.69884219237508,Italian Restaurant
14173,Nishi-Koyama Station,35.615499299999996,139.6986894,BABY BAR,35.613655,139.699462,Bar
14174,Nishi-Koyama Station,35.615499299999996,139.6986894,Boulangerie Orange オランジュ,35.613596862237394,139.7006165800501,Bakery
14175,Nishi-Koyama Station,35.615499299999996,139.6986894,立会道路 桜並木,35.612877596819686,139.7009038925171,Trail
14176,Nishi-Koyama Station,35.615499299999996,139.6986894,西小山緑道公園,35.61266393427444,139.69624027667462,Park
14177,Nishi-Koyama Station,35.615499299999996,139.6986894,ミヤガワベーカリー,35.61410664780857,139.70361986765525,Bakery
14178,Nishi-Koyama Station,35.615499299999996,139.6986894,中道 なかんど,35.61424915428612,139.70376580953598,Diner
14179,Nishi-Kunitachi Station,35.6932804,139.4241055,Tachikawa Manga Park (立川まんがぱーく),35.69418,139.419683,Library
14180,Nishi-Kunitachi Station,35.6932804,139.4241055,NEIGHBORS BRUNCH with パンとエスプレッソと,35.694443056176056,139.41982505095658,Bakery
14181,Nishi-Kunitachi Station,35.6932804,139.4241055,日本料理・懐石料理 無門庵,35.69329981860978,139.42367263606727,Japanese Restaurant
14182,Nishi-Kunitachi Station,35.6932804,139.4241055,サミットストア 羽衣いちょう通り店,35.69550405489141,139.4260997763452,Supermarket
14183,Nishi-Kunitachi Station,35.6932804,139.4241055,FamilyMart (ファミリーマート 西国立駅前店),35.69305281043328,139.4243285097295,Convenience Store
14184,Nishi-Kunitachi Station,35.6932804,139.4241055,Lawson (ローソン 立川羽衣町三丁目店),35.69088305269194,139.42274858810055,Convenience Store
14185,Nishi-Kunitachi Station,35.6932804,139.4241055,Lawson Store 100 (ローソンストア100 立川羽衣町店),35.69622768973664,139.42392099593008,Convenience Store
14186,Nishi-Kunitachi Station,35.6932804,139.4241055,Nishi-Kunitachi Station (西国立駅),35.69350523412751,139.42407970592387,Train Station
14187,Nishi-Kunitachi Station,35.6932804,139.4241055,7-Eleven (セブンイレブン 立川羽衣町3丁目店),35.68906475741137,139.42346155643463,Convenience Store
14188,Nishi-Kunitachi Station,35.6932804,139.4241055,Platform 1 (1番線ホーム),35.693388,139.424243,Platform
14189,Nishi-Kunitachi Station,35.6932804,139.4241055,まいど 西国立店,35.692309,139.424302,Sake Bar
14190,Nishi-Kunitachi Station,35.6932804,139.4241055,仁王,35.69345869520429,139.4245887920286,Ramen Restaurant
14191,Nishi-Kunitachi Station,35.6932804,139.4241055,中国料理 鴛鴦,35.69169513319171,139.42357759591349,Chinese Restaurant
14192,Nishi-Kunitachi Station,35.6932804,139.4241055,からあげ専門店 勘十郎 西国立店,35.692546,139.425627,Wings Joint
14193,Nishi-Kunitachi Station,35.6932804,139.4241055,サンエトワール 西国立店,35.69333825678055,139.4243727365445,Bakery
14194,Nishi-Kunitachi Station,35.6932804,139.4241055,インド料理 サンライズ 西国立店,35.693231116278334,139.42578928889486,Indian Restaurant
14195,Nishi-Kunitachi Station,35.6932804,139.4241055,錦町薬局,35.69232183528974,139.42170013708963,Pharmacy
14196,Nishi-Kunitachi Station,35.6932804,139.4241055,珈琲夢職人,35.69443452108243,139.42712008953094,Food & Drink Shop
14197,Nishi-Kunitachi Station,35.6932804,139.4241055,ゆるり 中華食堂 癒食同源,35.69609,139.42417,Chinese Restaurant
14198,Nishi-Kunitachi Station,35.6932804,139.4241055,お好み焼ともんじゃ焼 こけし,35.691467652280664,139.42734787630044,Okonomiyaki Restaurant
14199,Nishi-Kunitachi Station,35.6932804,139.4241055,多摩薬局,35.696204671410705,139.42208133603904,Pharmacy
14200,Nishi-Kunitachi Station,35.6932804,139.4241055,スギ薬局 立川錦町店,35.696079,139.421275,Pharmacy
14201,Nishi-Kunitachi Station,35.6932804,139.4241055,日の出屋,35.696452402448664,139.42633217503482,Ramen Restaurant
14202,Nishi-Kunitachi Station,35.6932804,139.4241055,Sundrug (サンドラッグ 立川羽衣町店),35.691318,139.428577,Drugstore
14203,Nishi-Kunitachi Station,35.6932804,139.4241055,ラーメンショップ 立川錦町店,35.693125334138294,139.419025182724,Ramen Restaurant
14204,Nishi-Kunitachi Station,35.6932804,139.4241055,SHUPOUL (シュポール),35.696358,139.42785,Greek Restaurant
14205,Nishi-magome Station,35.5860611,139.7053696,麺処 鳴声,35.586990766568746,139.7062958088447,Ramen Restaurant
14206,Nishi-magome Station,35.5860611,139.7053696,Lawson (ローソン 南馬込五丁目店),35.58606089687389,139.70539685171306,Convenience Store
14207,Nishi-magome Station,35.5860611,139.7053696,ビンティー,35.58659545754991,139.70690098455682,Asian Restaurant
14208,Nishi-magome Station,35.5860611,139.7053696,7-Eleven (セブンイレブン 馬込桜並木通り店),35.58504854522619,139.71003597029514,Convenience Store
14209,Nishi-magome Station,35.5860611,139.7053696,7-Eleven (セブンイレブン 西馬込店),35.586292,139.70523,Convenience Store
14210,Nishi-magome Station,35.5860611,139.7053696,FamilyMart (ファミリーマート 大田仲池上一丁目店),35.587137242806854,139.7015465712593,Convenience Store
14211,Nishi-magome Station,35.5860611,139.7053696,FamilyMart (ファミリーマート サンズ西馬込二丁目店),35.58727899111174,139.70611240595818,Convenience Store
14212,Nishi-magome Station,35.5860611,139.7053696,文化堂 西馬込店,35.586203152164906,139.7054713407018,Grocery Store
14213,Nishi-magome Station,35.5860611,139.7053696,FamilyMart (ファミリーマート 大田南馬込五丁目店),35.5879248841363,139.70923483371735,Convenience Store
14214,Nishi-magome Station,35.5860611,139.7053696,Jonathan's (ジョナサン 西馬込店),35.58530118812141,139.70478950489945,Restaurant
14215,Nishi-magome Station,35.5860611,139.7053696,メゾン・イチ 西馬込店,35.5867991,139.7056913,Bakery
14216,Nishi-magome Station,35.5860611,139.7053696,焼肉 朝日屋,35.584420653101276,139.70571041107178,BBQ Joint
14217,Nishi-magome Station,35.5860611,139.7053696,PEPERONI,35.586849527959515,139.7057305276394,Italian Restaurant
14218,Nishi-magome Station,35.5860611,139.7053696,馬込中学校前バス停,35.58386300037274,139.70357309309398,Bus Stop
14219,Nishi-magome Station,35.5860611,139.7053696,馬込ゆりの木公園,35.58949208629145,139.70439612865448,Park
14220,Nishi-magome Station,35.5860611,139.7053696,Lawson (ローソン 西馬込一丁目店),35.58907127395586,139.7075512646854,Convenience Store
14221,Nishi-magome Station,35.5860611,139.7053696,馬込坂下 バス停,35.58922858258215,139.70793336561954,Bus Station
14222,Nishi-magome Station,35.5860611,139.7053696,馬込坂下交差点,35.589489289376814,139.707773785528,Intersection
14223,Nishi-magome Station,35.5860611,139.7053696,BLUE NUDE STUDIO,35.589775,139.70338,Rock Club
14224,Nishi-Ogikubo Station,35.7037331,139.5996053,Mu-Hung (海南チキンライス 夢飯),35.704625,139.600471,Malay Restaurant
14225,Nishi-Ogikubo Station,35.7037331,139.5996053,やきとり 戎 西荻北口店,35.70450423799436,139.60000634692838,Yakitori Restaurant
14226,Nishi-Ogikubo Station,35.7037331,139.5996053,Yakitori Yoneda (焼とり よね田),35.70347129358711,139.59979828233352,Yakitori Restaurant
14227,Nishi-Ogikubo Station,35.7037331,139.5996053,Soleil (それいゆ),35.703408260930125,139.60114704694035,Café
14228,Nishi-Ogikubo Station,35.7037331,139.5996053,Re:gendo - りげんどう -,35.70261266979657,139.5994445157385,Japanese Restaurant
14229,Nishi-Ogikubo Station,35.7037331,139.5996053,Handsome Shokudo (ハンサム食堂),35.70352621852332,139.59967450330237,Thai Restaurant
14230,Nishi-Ogikubo Station,35.7037331,139.5996053,大岩食堂,35.703773540408115,139.6019523949204,Indian Restaurant
14231,Nishi-Ogikubo Station,35.7037331,139.5996053,Tea and Cake grace,35.70347320109496,139.60176554351412,Café
14232,Nishi-Ogikubo Station,35.7037331,139.5996053,Coffee Lodge Dante,35.7030817498983,139.59972259898075,Café
14233,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻 勝手口 ひまり屋,35.704443974506624,139.59732953267857,Japanese Restaurant
14234,Nishi-Ogikubo Station,35.7037331,139.5996053,三ツ矢酒店,35.70179,139.60115,Liquor Store
14235,Nishi-Ogikubo Station,35.7037331,139.5996053,Sausage House Mogu Mogu (ソーセージハウス もぐもぐ),35.70525964281855,139.6009024232626,Deli / Bodega
14236,Nishi-Ogikubo Station,35.7037331,139.5996053,TukTuk (トゥクトゥク),35.70428674518899,139.5989368673901,Thai Restaurant
14237,Nishi-Ogikubo Station,35.7037331,139.5996053,Menson Rage (麺尊RAGE),35.70178832371062,139.59923310167986,Ramen Restaurant
14238,Nishi-Ogikubo Station,35.7037331,139.5996053,にぎにぎ一 (いち) 西荻本館,35.70359513494254,139.59987049932388,Sushi Restaurant
14239,Nishi-Ogikubo Station,35.7037331,139.5996053,Rahi Punjabi Kitchen (ラヒ・パンジャビー・キッチン),35.70314591788459,139.60161817393742,Pakistani Restaurant
14240,Nishi-Ogikubo Station,35.7037331,139.5996053,Amaikko (甘いっ子),35.701059685565255,139.59892360678325,Wagashi Place
14241,Nishi-Ogikubo Station,35.7037331,139.5996053,Cafe Orchestra (CAFE オーケストラ),35.70119415477647,139.59905570804023,Japanese Curry Restaurant
14242,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻サレカマネ,35.70467957163175,139.60020324887444,Gastropub
14243,Nishi-Ogikubo Station,35.7037331,139.5996053,Sakamotoya (坂本屋),35.705245822384356,139.60077560014705,Japanese Restaurant
14244,Nishi-Ogikubo Station,35.7037331,139.5996053,やきとり戎 西荻南口店,35.703612181352234,139.59956982890841,Yakitori Restaurant
14245,Nishi-Ogikubo Station,35.7037331,139.5996053,越後鶴屋 (おもちや),35.70246,139.59955,Dessert Shop
14246,Nishi-Ogikubo Station,35.7037331,139.5996053,旅の本屋 のまど,35.705378,139.596974,Bookstore
14247,Nishi-Ogikubo Station,35.7037331,139.5996053,今野書店,35.704186602649685,139.5993371373159,Bookstore
14248,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻 スイッチ,35.705332436551856,139.60020346088393,Bar
14249,Nishi-Ogikubo Station,35.7037331,139.5996053,上海料理 喬家柵 (ジョカサア),35.7014073789147,139.59948421022784,Shanghai Restaurant
14250,Nishi-Ogikubo Station,35.7037331,139.5996053,JUHA,35.70106940468323,139.59937752543746,Café
14251,Nishi-Ogikubo Station,35.7037331,139.5996053,Nishiogikubo FLAT,35.703667940885424,139.60263410285424,Music Venue
14252,Nishi-Ogikubo Station,35.7037331,139.5996053,喫茶去 一芯二葉,35.705695722182206,139.60084227454723,Tea Room
14253,Nishi-Ogikubo Station,35.7037331,139.5996053,こけし屋 別館,35.703115661361366,139.60090855297182,French Restaurant
14254,Nishi-Ogikubo Station,35.7037331,139.5996053,はつね,35.7035249430686,139.59981096986948,Ramen Restaurant
14255,Nishi-Ogikubo Station,35.7037331,139.5996053,古書 音羽館,35.70480087714904,139.59703878050067,Used Bookstore
14256,Nishi-Ogikubo Station,35.7037331,139.5996053,organ,35.70025689433549,139.59904134019277,Wine Bar
14257,Nishi-Ogikubo Station,35.7037331,139.5996053,Amy's Bakeshop,35.706965539658846,139.60155488313893,Dessert Shop
14258,Nishi-Ogikubo Station,35.7037331,139.5996053,Monozuki (物豆奇),35.705428,139.596885,Café
14259,Nishi-Ogikubo Station,35.7037331,139.5996053,w.jaz,35.702394406539874,139.60084343897518,Music Venue
14260,Nishi-Ogikubo Station,35.7037331,139.5996053,French Curry SPOON,35.70272934701024,139.59979543098905,Japanese Curry Restaurant
14261,Nishi-Ogikubo Station,35.7037331,139.5996053,Cafe BAR kirin,35.7060366,139.6003687,Bar
14262,Nishi-Ogikubo Station,35.7037331,139.5996053,こけし屋 本館,35.70362860653327,139.60025130780664,French Restaurant
14263,Nishi-Ogikubo Station,35.7037331,139.5996053,三人灯,35.703737624890024,139.60214495658875,Café
14264,Nishi-Ogikubo Station,35.7037331,139.5996053,Trattoria e Pizzeria GINA,35.70649094869385,139.6013247485237,Pizza Place
14265,Nishi-Ogikubo Station,35.7037331,139.5996053,食べごと屋 のらぼう,35.70651462297593,139.59612876176834,Sake Bar
14266,Nishi-Ogikubo Station,35.7037331,139.5996053,そばとワイン 吉,35.70321488502044,139.59979265928268,Japanese Restaurant
14267,Nishi-Ogikubo Station,35.7037331,139.5996053,サンジェルマン西荻窪店,35.704122195116824,139.6005952032694,Bakery
14268,Nishi-Ogikubo Station,35.7037331,139.5996053,ピンクの象,35.703121605152404,139.59999769833917,Public Art
14269,Nishi-Ogikubo Station,35.7037331,139.5996053,Deli Cafe KIKU,35.703699,139.602279,Café
14270,Nishi-Ogikubo Station,35.7037331,139.5996053,玄米菜食 米の子,35.705548,139.597453,Vegetarian / Vegan Restaurant
14271,Nishi-Ogikubo Station,35.7037331,139.5996053,台湾料理 珍味亭,35.703513,139.599523,Taiwanese Restaurant
14272,Nishi-Ogikubo Station,35.7037331,139.5996053,アイスクリーム工房 ぼぼり,35.702606504383,139.6000886955731,Ice Cream Shop
14273,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻窪クラフトビール屋Project,35.70416769103906,139.60181602741068,Beer Bar
14274,Nishi-Ogikubo Station,35.7037331,139.5996053,支那そば いしはら,35.70475276963867,139.6000465725942,Ramen Restaurant
14275,Nishi-Ogikubo Station,35.7037331,139.5996053,SITAL (シタル 西荻窪店),35.706112339343605,139.60115581015063,Indian Restaurant
14276,Nishi-Ogikubo Station,35.7037331,139.5996053,野方屋,35.704431483914114,139.60001465668785,Sake Bar
14277,Nishi-Ogikubo Station,35.7037331,139.5996053,MOSS CORE COFFEE,35.70253026221352,139.59968783124083,Coffee Shop
14278,Nishi-Ogikubo Station,35.7037331,139.5996053,そば処 鞍馬,35.70300917491005,139.59971983838386,Soba Restaurant
14279,Nishi-Ogikubo Station,35.7037331,139.5996053,trattoria 29,35.70408611623224,139.60299342869348,Italian Restaurant
14280,Nishi-Ogikubo Station,35.7037331,139.5996053,ササユリカフェ,35.704697683803595,139.5981826149688,Café
14281,Nishi-Ogikubo Station,35.7037331,139.5996053,天下寿司 西荻窪店,35.7043983578659,139.60002827935864,Sushi Restaurant
14282,Nishi-Ogikubo Station,35.7037331,139.5996053,中華料理 八龍,35.701717097516585,139.59930205191472,Chinese Restaurant
14283,Nishi-Ogikubo Station,35.7037331,139.5996053,どんぐり舎 （どんぐりや）,35.70540033793922,139.6001900239822,Café
14284,Nishi-Ogikubo Station,35.7037331,139.5996053,ぷあん,35.7017587578408,139.60020199985064,Thai Restaurant
14285,Nishi-Ogikubo Station,35.7037331,139.5996053,えんツコ堂製パン,35.706379883539284,139.59602061859007,Bakery
14286,Nishi-Ogikubo Station,35.7037331,139.5996053,CURRY BAR シューベル,35.70098683300149,139.6021013989461,Japanese Curry Restaurant
14287,Nishi-Ogikubo Station,35.7037331,139.5996053,鮨 まるふく,35.703692,139.602353,Sushi Restaurant
14288,Nishi-Ogikubo Station,35.7037331,139.5996053,Doutor Coffee Shop (ドトールコーヒーショップ 西荻窪南口店),35.70297152754235,139.6001167178691,Coffee Shop
14289,Nishi-Ogikubo Station,35.7037331,139.5996053,肉そば千,35.70261021456575,139.60084356979928,Ramen Restaurant
14290,Nishi-Ogikubo Station,35.7037331,139.5996053,Natural Lawson (ナチュラルローソン 西荻マイロード店),35.703898802325156,139.6019411087036,Convenience Store
14291,Nishi-Ogikubo Station,35.7037331,139.5996053,La Premiere Pousse (ラ・プルミエプゥッス),35.70343652586897,139.598997981691,Bakery
14292,Nishi-Ogikubo Station,35.7037331,139.5996053,風神亭 本店,35.70306526720583,139.60027018541456,Sake Bar
14293,Nishi-Ogikubo Station,35.7037331,139.5996053,キッチン キャロット,35.704713671065605,139.59701094622218,Steakhouse
14294,Nishi-Ogikubo Station,35.7037331,139.5996053,CoCo Ichibanya (CoCo壱番屋 西荻窪駅北口店),35.705129839758,139.60075998054663,Japanese Curry Restaurant
14295,Nishi-Ogikubo Station,35.7037331,139.5996053,7-Eleven (セブンイレブン 西荻窪駅南店),35.70261675006877,139.59970898289444,Convenience Store
14296,Nishi-Ogikubo Station,35.7037331,139.5996053,FamilyMart (ファミリーマート 西荻窪駅南店),35.70313538469834,139.60008032619953,Convenience Store
14297,Nishi-Ogikubo Station,35.7037331,139.5996053,松庵文庫,35.701351805797756,139.59555424377885,Café
14298,Nishi-Ogikubo Station,35.7037331,139.5996053,7-Eleven (セブンイレブン 西荻神明通り店),35.70081617433527,139.6026232947688,Convenience Store
14299,Nishi-Ogikubo Station,35.7037331,139.5996053,Sajilo Clove (サジロクローブ),35.707266031425846,139.60167943624495,Indian Restaurant
14300,Nishi-Ogikubo Station,35.7037331,139.5996053,7-Eleven (セブンイレブン 杉並西荻南3丁目店),35.70365514586695,139.60477349177964,Convenience Store
14301,Nishi-Ogikubo Station,35.7037331,139.5996053,FamilyMart (ファミリーマート 塚本西荻南店),35.69990125342989,139.59883746779275,Convenience Store
14302,Nishi-Ogikubo Station,35.7037331,139.5996053,7-Eleven (セブンイレブン 西荻北店),35.706107110343495,139.59617215990437,Convenience Store
14303,Nishi-Ogikubo Station,35.7037331,139.5996053,CLOP CLOP,35.703413084236715,139.59909521841223,Music Venue
14304,Nishi-Ogikubo Station,35.7037331,139.5996053,まあさんどう,35.70345600364053,139.5992733964877,Sake Bar
14305,Nishi-Ogikubo Station,35.7037331,139.5996053,秋田ほるもん酒場　西荻窪店,35.70354080200195,139.5992889404297,Comfort Food Restaurant
14306,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻窪永谷スタジオ,35.703181,139.598304,Performing Arts Venue
14307,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻マイロード,35.70205076347949,139.600986772289,Shopping Mall
14308,Nishi-Ogikubo Station,35.7037331,139.5996053,ミントンハウス,35.70130032098381,139.59933400154114,Jazz Club
14309,Nishi-Ogikubo Station,35.7037331,139.5996053,Gallery MADO マド,35.702694282691446,139.60252494910446,Art Gallery
14310,Nishi-Ogikubo Station,35.7037331,139.5996053,Bistro Petit,35.701099276185246,139.5989458878025,French Restaurant
14311,Nishi-Ogikubo Station,35.7037331,139.5996053,Solanis,35.70091137417414,139.59999449326077,Gym / Fitness Center
14312,Nishi-Ogikubo Station,35.7037331,139.5996053,animo,35.700901,139.599922,Spanish Restaurant
14313,Nishi-Ogikubo Station,35.7037331,139.5996053,ぐーちょきパン屋,35.70088429473162,139.59859907627106,Bakery
14314,Nishi-Ogikubo Station,35.7037331,139.5996053,ニューベリー カフェ,35.70574493718637,139.59687113662434,Café
14315,Nishi-Ogikubo Station,35.7037331,139.5996053,西荻南児童公園,35.701335,139.602059,Park
14316,Nishi-Ogikubo Station,35.7037331,139.5996053,Trattoria SHUN,35.700541,139.59879,Italian Restaurant
14317,Nishi-Ogikubo Station,35.7037331,139.5996053,N HARVEST,35.70043093265726,139.5987019819554,Organic Grocery
14318,Nishi-Ogikubo Station,35.7037331,139.5996053,玉川そば 西荻窪本店,35.700182,139.598871,Soba Restaurant
14319,Nishi-Ogikubo Station,35.7037331,139.5996053,東蓬飯店 西荻店,35.704081,139.6046,Chinese Restaurant
14320,Nishi-Ogikubo Station,35.7037331,139.5996053,見晴料理店,35.70369073376449,139.60471530266116,Japanese Restaurant
14321,Nishi-Ogikubo Station,35.7037331,139.5996053,北京料理 博華,35.70751844364403,139.6017564779248,Chinese Restaurant
14322,Nishi-Ogikubo Station,35.7037331,139.5996053,ニヒル牛 本店,35.70371193202798,139.60479323372633,Arts & Crafts Store
14323,Nishi-Ogikubo Station,35.7037331,139.5996053,輪島功一スポーツジム,35.69972,139.597778,Boxing Gym
14324,Nishi-Ōi Station,35.6018658,139.72167140000002,タマンのカレー屋さん,35.60203258432105,139.72129641819495,Indian Restaurant
14325,Nishi-Ōi Station,35.6018658,139.72167140000002,らーめん 田,35.60354237343025,139.7225897051941,Ramen Restaurant
14326,Nishi-Ōi Station,35.6018658,139.72167140000002,FamilyMart (ファミリーマート 二葉三丁目店),35.601199197986325,139.7198254097865,Convenience Store
14327,Nishi-Ōi Station,35.6018658,139.72167140000002,Lawson Store 100 (ローソンストア100 西大井五丁目店),35.599958944817445,139.71952378749847,Convenience Store
14328,Nishi-Ōi Station,35.6018658,139.72167140000002,FamilyMart (ファミリーマート 西大井駅前店),35.602245657407906,139.72087789743014,Convenience Store
14329,Nishi-Ōi Station,35.6018658,139.72167140000002,麺屋 龍の家族,35.600432501668806,139.72129670320894,Ramen Restaurant
14330,Nishi-Ōi Station,35.6018658,139.72167140000002,7-Eleven (セブンイレブン 西大井店),35.60130997340161,139.71978302953127,Convenience Store
14331,Nishi-Ōi Station,35.6018658,139.72167140000002,FamilyMart (ファミリーマート 西大井光学通り店),35.600717896962614,139.72218453884125,Convenience Store
14332,Nishi-Ōi Station,35.6018658,139.72167140000002,7-Eleven (セブンイレブン 西大井滝王子通り店),35.599743,139.723504,Convenience Store
14333,Nishi-Ōi Station,35.6018658,139.72167140000002,FamilyMart (ファミリーマート 品川豊町四丁目店),35.60426394005167,139.7213114798069,Convenience Store
14334,Nishi-Ōi Station,35.6018658,139.72167140000002,7-Eleven (セブンイレブン 品川西大井駅前店),35.601783649746,139.72233491514177,Convenience Store
14335,Nishi-Ōi Station,35.6018658,139.72167140000002,P.Style 西大井駅店,35.60225519811884,139.7208807336865,Italian Restaurant
14336,Nishi-Ōi Station,35.6018658,139.72167140000002,菜食美 つき朋,35.6022670044292,139.72086426028727,Deli / Bodega
14337,Nishi-Ōi Station,35.6018658,139.72167140000002,炭屋五兵衛 西大井店,35.60210736068628,139.72168037390165,Japanese Restaurant
14338,Nishi-Ōi Station,35.6018658,139.72167140000002,栄亀庵,35.602330641442315,139.71960382580107,Noodle House
14339,Nishi-Ōi Station,35.6018658,139.72167140000002,華聖樓,35.60208812367039,139.7214676569109,Chinese Restaurant
14340,Nishi-Ōi Station,35.6018658,139.72167140000002,Platform 2 (2番線ホーム),35.60173190886266,139.7215980702072,Platform
14341,Nishi-Ōi Station,35.6018658,139.72167140000002,SPROUT,35.60344456158169,139.7226864082283,Japanese Restaurant
14342,Nishi-Ōi Station,35.6018658,139.72167140000002,西大井緑地公園,35.600300801308144,139.7205752134323,Playground
14343,Nishi-Ōi Station,35.6018658,139.72167140000002,中国家庭料理 大元,35.60388853452384,139.72151420992353,Chinese Restaurant
14344,Nishi-Ōi Station,35.6018658,139.72167140000002,キッチン ペギー,35.60439140629919,139.72107027704715,Restaurant
14345,Nishi-Ōi Station,35.6018658,139.72167140000002,ホットチョコカフェ,35.60076750759223,139.7182303567024,Café
14346,Nishi-Ōi Station,35.6018658,139.72167140000002,Futaba Park (二葉公園),35.603755315418056,139.71831696992507,Park
14347,Nishi-Ōi Station,35.6018658,139.72167140000002,丸正 二葉町店,35.602336098479434,139.7172600030899,Grocery Store
14348,Nishi-Ōi Station,35.6018658,139.72167140000002,ビッグエー 品川豊町店,35.60535868913665,139.71820950508118,Grocery Store
14349,Nishi-ojima Station,35.689510799999994,139.82696030000002,こん平,35.69122575045675,139.82609138438542,Japanese Restaurant
14350,Nishi-ojima Station,35.689510799999994,139.82696030000002,Kameido Gyoza (亀戸ぎょうざ 大島店),35.689548065155094,139.83153649681358,Dumpling Restaurant
14351,Nishi-ojima Station,35.689510799999994,139.82696030000002,らーめん まる玉 大島店,35.689377,139.83214,Ramen Restaurant
14352,Nishi-ojima Station,35.689510799999994,139.82696030000002,Ojima Ryokudo Park (大島緑道公園),35.69267122233526,139.8284870766283,Park
14353,Nishi-ojima Station,35.689510799999994,139.82696030000002,平太,35.6866923612895,139.82637494802475,Japanese Restaurant
14354,Nishi-ojima Station,35.689510799999994,139.82696030000002,中華蕎麦 りんすず食堂,35.68956337809049,139.83237240545648,Ramen Restaurant
14355,Nishi-ojima Station,35.689510799999994,139.82696030000002,手打ち蕎麦 銀杏,35.690572760901,139.82314994486626,Soba Restaurant
14356,Nishi-ojima Station,35.689510799999994,139.82696030000002,Komeda's Coffee (コメダ珈琲店),35.68911,139.82901,Café
14357,Nishi-ojima Station,35.689510799999994,139.82696030000002,インド料理 マハラニ,35.69202130361188,139.82590958476067,Indian Restaurant
